geoName,NBA Finals,date
Savannah GA,0,2019-11-11
Seattle-Tacoma WA,2,2019-11-11
Sherman TX-Ada OK,0,2019-11-11
Shreveport LA,0,2019-11-11
Sioux City IA,0,2019-11-11
Sioux Falls(Mitchell) SD,23,2019-11-11
South Bend-Elkhart IN,0,2019-11-11
Spokane WA,13,2019-11-11
Springfield MO,7,2019-11-11
Springfield-Holyoke MA,19,2019-11-11
St. Joseph MO,0,2019-11-11
St. Louis MO,8,2019-11-11
Syracuse NY,14,2019-11-11
Tallahassee FL-Thomasville GA,0,2019-11-11
Tampa-St. Petersburg (Sarasota) FL,6,2019-11-11
Terre Haute IN,0,2019-11-11
Toledo OH,14,2019-11-11
Topeka KS,34,2019-11-11
Traverse City-Cadillac MI,0,2019-11-11
Tri-Cities TN-VA,0,2019-11-11
Tucson (Sierra Vista) AZ,0,2019-11-11
Tulsa OK,11,2019-11-11
Twin Falls ID,0,2019-11-11
Tyler-Longview(Lufkin & Nacogdoches) TX,0,2019-11-11
Utica NY,0,2019-11-11
Victoria TX,0,2019-11-11
Waco-Temple-Bryan TX,26,2019-11-11
Washington DC (Hagerstown MD),7,2019-11-11
Watertown NY,0,2019-11-11
Wausau-Rhinelander WI,37,2019-11-11
West Palm Beach-Ft. Pierce FL,0,2019-11-11
Wheeling WV-Steubenville OH,61,2019-11-11
Wichita Falls TX & Lawton OK,0,2019-11-11
Wichita-Hutchinson KS,14,2019-11-11
Wilkes Barre-Scranton PA,11,2019-11-11
Wilmington NC,28,2019-11-11
Yakima-Pasco-Richland-Kennewick WA,23,2019-11-11
Youngstown OH,0,2019-11-11
Yuma AZ-El Centro CA,49,2019-11-11
Zanesville OH,0,2019-11-11
Abilene-Sweetwater TX,38,2019-11-18
Albany GA,0,2019-11-18
Albany-Schenectady-Troy NY,6,2019-11-18
Albuquerque-Santa Fe NM,5,2019-11-18
Alexandria LA,0,2019-11-18
Alpena MI,0,2019-11-18
Amarillo TX,0,2019-11-18
Anchorage AK,0,2019-11-18
Atlanta GA,3,2019-11-18
Augusta GA,0,2019-11-18
Austin TX,3,2019-11-18
Bakersfield CA,0,2019-11-18
Baltimore MD,6,2019-11-18
Bangor ME,0,2019-11-18
Baton Rouge LA,0,2019-11-18
Beaumont-Port Arthur TX,26,2019-11-18
Bend OR,0,2019-11-18
"Billings, MT",0,2019-11-18
Biloxi-Gulfport MS,29,2019-11-18
Binghamton NY,0,2019-11-18
Birmingham AL,5,2019-11-18
Bluefield-Beckley-Oak Hill WV,41,2019-11-18
Boise ID,0,2019-11-18
Boston MA-Manchester NH,4,2019-11-18
Bowling Green KY,0,2019-11-18
Buffalo NY,5,2019-11-18
Burlington VT-Plattsburgh NY,11,2019-11-18
Butte-Bozeman MT,0,2019-11-18
Casper-Riverton WY,0,2019-11-18
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,10,2019-11-18
Champaign & Springfield-Decatur IL,0,2019-11-18
Charleston SC,10,2019-11-18
Charleston-Huntington WV,0,2019-11-18
Charlotte NC,2,2019-11-18
Charlottesville VA,0,2019-11-18
Chattanooga TN,0,2019-11-18
Cheyenne WY-Scottsbluff NE,0,2019-11-18
Chicago IL,4,2019-11-18
Chico-Redding CA,0,2019-11-18
Cincinnati OH,4,2019-11-18
Clarksburg-Weston WV,0,2019-11-18
Cleveland-Akron (Canton) OH,5,2019-11-18
Colorado Springs-Pueblo CO,0,2019-11-18
Columbia SC,0,2019-11-18
Columbia-Jefferson City MO,22,2019-11-18
Columbus GA,0,2019-11-18
Columbus OH,6,2019-11-18
Columbus-Tupelo-West Point MS,22,2019-11-18
Corpus Christi TX,0,2019-11-18
Dallas-Ft. Worth TX,2,2019-11-18
Davenport IA-Rock Island-Moline IL,0,2019-11-18
Dayton OH,0,2019-11-18
Denver CO,3,2019-11-18
Des Moines-Ames IA,7,2019-11-18
Detroit MI,3,2019-11-18
Dothan AL,0,2019-11-18
Duluth MN-Superior WI,0,2019-11-18
El Paso TX,18,2019-11-18
Elmira NY,46,2019-11-18
Erie PA,0,2019-11-18
Eugene OR,14,2019-11-18
Eureka CA,64,2019-11-18
Evansville IN,15,2019-11-18
Fairbanks AK,0,2019-11-18
Fargo-Valley City ND,0,2019-11-18
Flint-Saginaw-Bay City MI,9,2019-11-18
Florence-Myrtle Beach SC,12,2019-11-18
Fresno-Visalia CA,22,2019-11-18
Ft. Myers-Naples FL,7,2019-11-18
Ft. Smith-Fayetteville-Springdale-Rogers AR,23,2019-11-18
Ft. Wayne IN,29,2019-11-18
Gainesville FL,0,2019-11-18
Glendive MT,0,2019-11-18
Grand Junction-Montrose CO,0,2019-11-18
Grand Rapids-Kalamazoo-Battle Creek MI,6,2019-11-18
Great Falls MT,0,2019-11-18
Green Bay-Appleton WI,9,2019-11-18
Greensboro-High Point-Winston Salem NC,0,2019-11-18
Greenville-New Bern-Washington NC,13,2019-11-18
Greenville-Spartanburg SC-Asheville NC-Anderson SC,4,2019-11-18
Greenwood-Greenville MS,0,2019-11-18
Harlingen-Weslaco-Brownsville-McAllen TX,7,2019-11-18
Harrisburg-Lancaster-Lebanon-York PA,5,2019-11-18
Harrisonburg VA,0,2019-11-18
Hartford & New Haven CT,6,2019-11-18
Hattiesburg-Laurel MS,0,2019-11-18
Helena MT,0,2019-11-18
Honolulu HI,7,2019-11-18
Houston TX,4,2019-11-18
Huntsville-Decatur (Florence) AL,10,2019-11-18
Idaho Falls-Pocatello ID,0,2019-11-18
Indianapolis IN,4,2019-11-18
Jackson MS,0,2019-11-18
Jackson TN,0,2019-11-18
Jacksonville FL,0,2019-11-18
Johnstown-Altoona PA,0,2019-11-18
Jonesboro AR,0,2019-11-18
Joplin MO-Pittsburg KS,31,2019-11-18
Juneau AK,0,2019-11-18
Kansas City MO,7,2019-11-18
Knoxville TN,7,2019-11-18
La Crosse-Eau Claire WI,0,2019-11-18
Lafayette IN,0,2019-11-18
Lafayette LA,0,2019-11-18
Lake Charles LA,0,2019-11-18
Lansing MI,0,2019-11-18
Laredo TX,0,2019-11-18
Las Vegas NV,5,2019-11-18
Lexington KY,8,2019-11-18
Lima OH,0,2019-11-18
Lincoln & Hastings-Kearney NE,0,2019-11-18
Little Rock-Pine Bluff AR,7,2019-11-18
Los Angeles CA,5,2019-11-18
Louisville KY,4,2019-11-18
Lubbock TX,0,2019-11-18
Macon GA,0,2019-11-18
Madison WI,12,2019-11-18
Mankato MN,0,2019-11-18
Marquette MI,0,2019-11-18
Medford-Klamath Falls OR,0,2019-11-18
Memphis TN,4,2019-11-18
Meridian MS,0,2019-11-18
Miami-Ft. Lauderdale FL,4,2019-11-18
Milwaukee WI,6,2019-11-18
Minneapolis-St. Paul MN,2,2019-11-18
Minot-Bismarck-Dickinson(Williston) ND,26,2019-11-18
Missoula MT,0,2019-11-18
Mobile AL-Pensacola (Ft. Walton Beach) FL,7,2019-11-18
Monroe LA-El Dorado AR,0,2019-11-18
Monterey-Salinas CA,0,2019-11-18
Montgomery (Selma) AL,18,2019-11-18
Nashville TN,3,2019-11-18
New Orleans LA,10,2019-11-18
New York NY,4,2019-11-18
Norfolk-Portsmouth-Newport News VA,8,2019-11-18
North Platte NE,0,2019-11-18
Odessa-Midland TX,0,2019-11-18
Oklahoma City OK,15,2019-11-18
Omaha NE,13,2019-11-18
Orlando-Daytona Beach-Melbourne FL,6,2019-11-18
Ottumwa IA-Kirksville MO,100,2019-11-18
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,26,2019-11-18
Palm Springs CA,23,2019-11-18
Panama City FL,0,2019-11-18
Parkersburg WV,0,2019-11-18
Peoria-Bloomington IL,0,2019-11-18
Philadelphia PA,6,2019-11-18
Phoenix AZ,4,2019-11-18
Pittsburgh PA,4,2019-11-18
Portland OR,5,2019-11-18
Portland-Auburn ME,0,2019-11-18
Presque Isle ME,0,2019-11-18
Providence RI-New Bedford MA,5,2019-11-18
Quincy IL-Hannibal MO-Keokuk IA,0,2019-11-18
Raleigh-Durham (Fayetteville) NC,4,2019-11-18
Rapid City SD,0,2019-11-18
Reno NV,13,2019-11-18
Richmond-Petersburg VA,17,2019-11-18
Roanoke-Lynchburg VA,8,2019-11-18
Rochester MN-Mason City IA-Austin MN,0,2019-11-18
Rochester NY,8,2019-11-18
Rockford IL,0,2019-11-18
Sacramento-Stockton-Modesto CA,6,2019-11-18
Salisbury MD,0,2019-11-18
Salt Lake City UT,5,2019-11-18
San Angelo TX,0,2019-11-18
San Antonio TX,3,2019-11-18
San Diego CA,4,2019-11-18
San Francisco-Oakland-San Jose CA,6,2019-11-18
Santa Barbara-Santa Maria-San Luis Obispo CA,0,2019-11-18
Savannah GA,10,2019-11-18
Seattle-Tacoma WA,5,2019-11-18
Sherman TX-Ada OK,0,2019-11-18
Shreveport LA,13,2019-11-18
Sioux City IA,0,2019-11-18
Sioux Falls(Mitchell) SD,15,2019-11-18
South Bend-Elkhart IN,11,2019-11-18
Spokane WA,0,2019-11-18
Springfield MO,6,2019-11-18
Springfield-Holyoke MA,12,2019-11-18
St. Joseph MO,0,2019-11-18
St. Louis MO,3,2019-11-18
Syracuse NY,0,2019-11-18
Tallahassee FL-Thomasville GA,0,2019-11-18
Tampa-St. Petersburg (Sarasota) FL,3,2019-11-18
Terre Haute IN,71,2019-11-18
Toledo OH,0,2019-11-18
Topeka KS,0,2019-11-18
Traverse City-Cadillac MI,20,2019-11-18
Tri-Cities TN-VA,14,2019-11-18
Tucson (Sierra Vista) AZ,8,2019-11-18
Tulsa OK,7,2019-11-18
Twin Falls ID,0,2019-11-18
Tyler-Longview(Lufkin & Nacogdoches) TX,0,2019-11-18
Utica NY,0,2019-11-18
Victoria TX,0,2019-11-18
Waco-Temple-Bryan TX,0,2019-11-18
Washington DC (Hagerstown MD),4,2019-11-18
Watertown NY,0,2019-11-18
Wausau-Rhinelander WI,24,2019-11-18
West Palm Beach-Ft. Pierce FL,4,2019-11-18
Wheeling WV-Steubenville OH,0,2019-11-18
Wichita Falls TX & Lawton OK,0,2019-11-18
Wichita-Hutchinson KS,0,2019-11-18
Wilkes Barre-Scranton PA,0,2019-11-18
Wilmington NC,18,2019-11-18
Yakima-Pasco-Richland-Kennewick WA,15,2019-11-18
Youngstown OH,0,2019-11-18
Yuma AZ-El Centro CA,0,2019-11-18
Zanesville OH,0,2019-11-18
Abilene-Sweetwater TX,0,2019-11-25
Albany GA,49,2019-11-25
Albany-Schenectady-Troy NY,9,2019-11-25
Albuquerque-Santa Fe NM,0,2019-11-25
Alexandria LA,0,2019-11-25
Alpena MI,0,2019-11-25
Amarillo TX,33,2019-11-25
Anchorage AK,0,2019-11-25
Atlanta GA,7,2019-11-25
Augusta GA,0,2019-11-25
Austin TX,10,2019-11-25
Bakersfield CA,0,2019-11-25
Baltimore MD,4,2019-11-25
Bangor ME,0,2019-11-25
Baton Rouge LA,18,2019-11-25
Beaumont-Port Arthur TX,0,2019-11-25
Bend OR,0,2019-11-25
"Billings, MT",0,2019-11-25
Biloxi-Gulfport MS,0,2019-11-25
Binghamton NY,0,2019-11-25
Birmingham AL,7,2019-11-25
Bluefield-Beckley-Oak Hill WV,0,2019-11-25
Boise ID,0,2019-11-25
Boston MA-Manchester NH,8,2019-11-25
Bowling Green KY,0,2019-11-25
Buffalo NY,8,2019-11-25
Burlington VT-Plattsburgh NY,18,2019-11-25
Butte-Bozeman MT,0,2019-11-25
Casper-Riverton WY,0,2019-11-25
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,16,2019-11-25
Champaign & Springfield-Decatur IL,17,2019-11-25
Charleston SC,15,2019-11-25
Charleston-Huntington WV,17,2019-11-25
Charlotte NC,6,2019-11-25
Charlottesville VA,0,2019-11-25
Chattanooga TN,15,2019-11-25
Cheyenne WY-Scottsbluff NE,100,2019-11-25
Chicago IL,6,2019-11-25
Chico-Redding CA,0,2019-11-25
Cincinnati OH,15,2019-11-25
Clarksburg-Weston WV,0,2019-11-25
Cleveland-Akron (Canton) OH,4,2019-11-25
Colorado Springs-Pueblo CO,0,2019-11-25
Columbia SC,14,2019-11-25
Columbia-Jefferson City MO,0,2019-11-25
Columbus GA,28,2019-11-25
Columbus OH,5,2019-11-25
Columbus-Tupelo-West Point MS,0,2019-11-25
Corpus Christi TX,0,2019-11-25
Dallas-Ft. Worth TX,6,2019-11-25
Davenport IA-Rock Island-Moline IL,0,2019-11-25
Dayton OH,13,2019-11-25
Denver CO,5,2019-11-25
Des Moines-Ames IA,11,2019-11-25
Detroit MI,7,2019-11-25
Dothan AL,0,2019-11-25
Duluth MN-Superior WI,39,2019-11-25
El Paso TX,18,2019-11-25
Elmira NY,0,2019-11-25
Erie PA,0,2019-11-25
Eugene OR,0,2019-11-25
Eureka CA,0,2019-11-25
Evansville IN,23,2019-11-25
Fairbanks AK,0,2019-11-25
Fargo-Valley City ND,24,2019-11-25
Flint-Saginaw-Bay City MI,0,2019-11-25
Florence-Myrtle Beach SC,0,2019-11-25
Fresno-Visalia CA,8,2019-11-25
Ft. Myers-Naples FL,10,2019-11-25
Ft. Smith-Fayetteville-Springdale-Rogers AR,0,2019-11-25
Ft. Wayne IN,33,2019-11-25
Gainesville FL,0,2019-11-25
Glendive MT,0,2019-11-25
Grand Junction-Montrose CO,0,2019-11-25
Grand Rapids-Kalamazoo-Battle Creek MI,7,2019-11-25
Great Falls MT,0,2019-11-25
Green Bay-Appleton WI,13,2019-11-25
Greensboro-High Point-Winston Salem NC,9,2019-11-25
Greenville-New Bern-Washington NC,20,2019-11-25
Greenville-Spartanburg SC-Asheville NC-Anderson SC,9,2019-11-25
Greenwood-Greenville MS,0,2019-11-25
Harlingen-Weslaco-Brownsville-McAllen TX,0,2019-11-25
Harrisburg-Lancaster-Lebanon-York PA,15,2019-11-25
Harrisonburg VA,0,2019-11-25
Hartford & New Haven CT,4,2019-11-25
Hattiesburg-Laurel MS,0,2019-11-25
Helena MT,0,2019-11-25
Honolulu HI,0,2019-11-25
Houston TX,6,2019-11-25
Huntsville-Decatur (Florence) AL,0,2019-11-25
Idaho Falls-Pocatello ID,43,2019-11-25
Indianapolis IN,7,2019-11-25
Jackson MS,18,2019-11-25
Jackson TN,0,2019-11-25
Jacksonville FL,0,2019-11-25
Johnstown-Altoona PA,19,2019-11-25
Jonesboro AR,0,2019-11-25
Joplin MO-Pittsburg KS,0,2019-11-25
Juneau AK,0,2019-11-25
Kansas City MO,10,2019-11-25
Knoxville TN,10,2019-11-25
La Crosse-Eau Claire WI,0,2019-11-25
Lafayette IN,0,2019-11-25
Lafayette LA,0,2019-11-25
Lake Charles LA,0,2019-11-25
Lansing MI,0,2019-11-25
Laredo TX,0,2019-11-25
Las Vegas NV,5,2019-11-25
Lexington KY,12,2019-11-25
Lima OH,0,2019-11-25
Lincoln & Hastings-Kearney NE,20,2019-11-25
Little Rock-Pine Bluff AR,0,2019-11-25
Los Angeles CA,7,2019-11-25
Louisville KY,7,2019-11-25
Lubbock TX,0,2019-11-25
Macon GA,0,2019-11-25
Madison WI,0,2019-11-25
Mankato MN,0,2019-11-25
Marquette MI,88,2019-11-25
Medford-Klamath Falls OR,0,2019-11-25
Memphis TN,9,2019-11-25
Meridian MS,0,2019-11-25
Miami-Ft. Lauderdale FL,6,2019-11-25
Milwaukee WI,0,2019-11-25
Minneapolis-St. Paul MN,6,2019-11-25
Minot-Bismarck-Dickinson(Williston) ND,0,2019-11-25
Missoula MT,0,2019-11-25
Mobile AL-Pensacola (Ft. Walton Beach) FL,0,2019-11-25
Monroe LA-El Dorado AR,0,2019-11-25
Monterey-Salinas CA,20,2019-11-25
Montgomery (Selma) AL,0,2019-11-25
Nashville TN,8,2019-11-25
New Orleans LA,15,2019-11-25
New York NY,8,2019-11-25
Norfolk-Portsmouth-Newport News VA,0,2019-11-25
North Platte NE,0,2019-11-25
Odessa-Midland TX,0,2019-11-25
Oklahoma City OK,8,2019-11-25
Omaha NE,9,2019-11-25
Orlando-Daytona Beach-Melbourne FL,9,2019-11-25
Ottumwa IA-Kirksville MO,0,2019-11-25
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0,2019-11-25
Palm Springs CA,0,2019-11-25
Panama City FL,0,2019-11-25
Parkersburg WV,0,2019-11-25
Peoria-Bloomington IL,0,2019-11-25
Philadelphia PA,6,2019-11-25
Phoenix AZ,6,2019-11-25
Pittsburgh PA,5,2019-11-25
Portland OR,10,2019-11-25
Portland-Auburn ME,14,2019-11-25
Presque Isle ME,0,2019-11-25
Providence RI-New Bedford MA,8,2019-11-25
Quincy IL-Hannibal MO-Keokuk IA,73,2019-11-25
Raleigh-Durham (Fayetteville) NC,6,2019-11-25
Rapid City SD,0,2019-11-25
Reno NV,0,2019-11-25
Richmond-Petersburg VA,0,2019-11-25
Roanoke-Lynchburg VA,0,2019-11-25
Rochester MN-Mason City IA-Austin MN,0,2019-11-25
Rochester NY,0,2019-11-25
Rockford IL,32,2019-11-25
Sacramento-Stockton-Modesto CA,6,2019-11-25
Salisbury MD,0,2019-11-25
Salt Lake City UT,6,2019-11-25
San Angelo TX,0,2019-11-25
San Antonio TX,7,2019-11-25
San Diego CA,7,2019-11-25
San Francisco-Oakland-San Jose CA,7,2019-11-25
Santa Barbara-Santa Maria-San Luis Obispo CA,0,2019-11-25
Savannah GA,0,2019-11-25
Seattle-Tacoma WA,4,2019-11-25
Sherman TX-Ada OK,0,2019-11-25
Shreveport LA,19,2019-11-25
Sioux City IA,0,2019-11-25
Sioux Falls(Mitchell) SD,0,2019-11-25
South Bend-Elkhart IN,18,2019-11-25
Spokane WA,13,2019-11-25
Springfield MO,13,2019-11-25
Springfield-Holyoke MA,19,2019-11-25
St. Joseph MO,0,2019-11-25
St. Louis MO,4,2019-11-25
Syracuse NY,0,2019-11-25
Tallahassee FL-Thomasville GA,0,2019-11-25
Tampa-St. Petersburg (Sarasota) FL,5,2019-11-25
Terre Haute IN,0,2019-11-25
Toledo OH,0,2019-11-25
Topeka KS,0,2019-11-25
Traverse City-Cadillac MI,0,2019-11-25
Tri-Cities TN-VA,0,2019-11-25
Tucson (Sierra Vista) AZ,12,2019-11-25
Tulsa OK,0,2019-11-25
Twin Falls ID,0,2019-11-25
Tyler-Longview(Lufkin & Nacogdoches) TX,25,2019-11-25
Utica NY,0,2019-11-25
Victoria TX,0,2019-11-25
Waco-Temple-Bryan TX,14,2019-11-25
Washington DC (Hagerstown MD),5,2019-11-25
Watertown NY,0,2019-11-25
Wausau-Rhinelander WI,0,2019-11-25
West Palm Beach-Ft. Pierce FL,20,2019-11-25
Wheeling WV-Steubenville OH,57,2019-11-25
Wichita Falls TX & Lawton OK,0,2019-11-25
Wichita-Hutchinson KS,14,2019-11-25
Wilkes Barre-Scranton PA,21,2019-11-25
Wilmington NC,28,2019-11-25
Yakima-Pasco-Richland-Kennewick WA,0,2019-11-25
Youngstown OH,24,2019-11-25
Yuma AZ-El Centro CA,0,2019-11-25
Zanesville OH,0,2019-11-25
Abilene-Sweetwater TX,0,2019-12-02
Albany GA,0,2019-12-02
Albany-Schenectady-Troy NY,0,2019-12-02
Albuquerque-Santa Fe NM,0,2019-12-02
Alexandria LA,0,2019-12-02
Alpena MI,0,2019-12-02
Amarillo TX,0,2019-12-02
Anchorage AK,0,2019-12-02
Atlanta GA,5,2019-12-02
Augusta GA,0,2019-12-02
Austin TX,4,2019-12-02
Bakersfield CA,0,2019-12-02
Baltimore MD,7,2019-12-02
Bangor ME,0,2019-12-02
Baton Rouge LA,29,2019-12-02
Beaumont-Port Arthur TX,0,2019-12-02
Bend OR,0,2019-12-02
"Billings, MT",0,2019-12-02
Biloxi-Gulfport MS,0,2019-12-02
Binghamton NY,0,2019-12-02
Birmingham AL,6,2019-12-02
Bluefield-Beckley-Oak Hill WV,0,2019-12-02
Boise ID,0,2019-12-02
Boston MA-Manchester NH,6,2019-12-02
Bowling Green KY,0,2019-12-02
Buffalo NY,7,2019-12-02
Burlington VT-Plattsburgh NY,0,2019-12-02
Butte-Bozeman MT,0,2019-12-02
Casper-Riverton WY,0,2019-12-02
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,13,2019-12-02
Champaign & Springfield-Decatur IL,0,2019-12-02
Charleston SC,0,2019-12-02
Charleston-Huntington WV,14,2019-12-02
Charlotte NC,4,2019-12-02
Charlottesville VA,42,2019-12-02
Chattanooga TN,0,2019-12-02
Cheyenne WY-Scottsbluff NE,0,2019-12-02
Chicago IL,5,2019-12-02
Chico-Redding CA,0,2019-12-02
Cincinnati OH,8,2019-12-02
Clarksburg-Weston WV,0,2019-12-02
Cleveland-Akron (Canton) OH,6,2019-12-02
Colorado Springs-Pueblo CO,12,2019-12-02
Columbia SC,16,2019-12-02
Columbia-Jefferson City MO,0,2019-12-02
Columbus GA,0,2019-12-02
Columbus OH,6,2019-12-02
Columbus-Tupelo-West Point MS,0,2019-12-02
Corpus Christi TX,0,2019-12-02
Dallas-Ft. Worth TX,3,2019-12-02
Davenport IA-Rock Island-Moline IL,37,2019-12-02
Dayton OH,0,2019-12-02
Denver CO,3,2019-12-02
Des Moines-Ames IA,0,2019-12-02
Detroit MI,6,2019-12-02
Dothan AL,0,2019-12-02
Duluth MN-Superior WI,0,2019-12-02
El Paso TX,11,2019-12-02
Elmira NY,0,2019-12-02
Erie PA,0,2019-12-02
Eugene OR,18,2019-12-02
Eureka CA,0,2019-12-02
Evansville IN,39,2019-12-02
Fairbanks AK,0,2019-12-02
Fargo-Valley City ND,20,2019-12-02
Flint-Saginaw-Bay City MI,0,2019-12-02
Florence-Myrtle Beach SC,0,2019-12-02
Fresno-Visalia CA,0,2019-12-02
Ft. Myers-Naples FL,0,2019-12-02
Ft. Smith-Fayetteville-Springdale-Rogers AR,0,2019-12-02
Ft. Wayne IN,19,2019-12-02
Gainesville FL,0,2019-12-02
Glendive MT,0,2019-12-02
Grand Junction-Montrose CO,0,2019-12-02
Grand Rapids-Kalamazoo-Battle Creek MI,6,2019-12-02
Great Falls MT,100,2019-12-02
Green Bay-Appleton WI,11,2019-12-02
Greensboro-High Point-Winston Salem NC,6,2019-12-02
Greenville-New Bern-Washington NC,16,2019-12-02
Greenville-Spartanburg SC-Asheville NC-Anderson SC,0,2019-12-02
Greenwood-Greenville MS,0,2019-12-02
Harlingen-Weslaco-Brownsville-McAllen TX,9,2019-12-02
Harrisburg-Lancaster-Lebanon-York PA,13,2019-12-02
Harrisonburg VA,0,2019-12-02
Hartford & New Haven CT,5,2019-12-02
Hattiesburg-Laurel MS,0,2019-12-02
Helena MT,0,2019-12-02
Honolulu HI,0,2019-12-02
Houston TX,3,2019-12-02
Huntsville-Decatur (Florence) AL,0,2019-12-02
Idaho Falls-Pocatello ID,0,2019-12-02
Indianapolis IN,5,2019-12-02
Jackson MS,15,2019-12-02
Jackson TN,0,2019-12-02
Jacksonville FL,12,2019-12-02
Johnstown-Altoona PA,0,2019-12-02
Jonesboro AR,0,2019-12-02
Joplin MO-Pittsburg KS,0,2019-12-02
Juneau AK,0,2019-12-02
Kansas City MO,6,2019-12-02
Knoxville TN,13,2019-12-02
La Crosse-Eau Claire WI,0,2019-12-02
Lafayette IN,0,2019-12-02
Lafayette LA,25,2019-12-02
Lake Charles LA,0,2019-12-02
Lansing MI,17,2019-12-02
Laredo TX,0,2019-12-02
Las Vegas NV,9,2019-12-02
Lexington KY,0,2019-12-02
Lima OH,0,2019-12-02
Lincoln & Hastings-Kearney NE,0,2019-12-02
Little Rock-Pine Bluff AR,12,2019-12-02
Los Angeles CA,4,2019-12-02
Louisville KY,0,2019-12-02
Lubbock TX,0,2019-12-02
Macon GA,0,2019-12-02
Madison WI,0,2019-12-02
Mankato MN,0,2019-12-02
Marquette MI,0,2019-12-02
Medford-Klamath Falls OR,0,2019-12-02
Memphis TN,7,2019-12-02
Meridian MS,0,2019-12-02
Miami-Ft. Lauderdale FL,5,2019-12-02
Milwaukee WI,10,2019-12-02
Minneapolis-St. Paul MN,4,2019-12-02
Minot-Bismarck-Dickinson(Williston) ND,0,2019-12-02
Missoula MT,0,2019-12-02
Mobile AL-Pensacola (Ft. Walton Beach) FL,0,2019-12-02
Monroe LA-El Dorado AR,0,2019-12-02
Monterey-Salinas CA,17,2019-12-02
Montgomery (Selma) AL,0,2019-12-02
Nashville TN,0,2019-12-02
New Orleans LA,6,2019-12-02
New York NY,5,2019-12-02
Norfolk-Portsmouth-Newport News VA,5,2019-12-02
North Platte NE,0,2019-12-02
Odessa-Midland TX,0,2019-12-02
Oklahoma City OK,13,2019-12-02
Omaha NE,0,2019-12-02
Orlando-Daytona Beach-Melbourne FL,6,2019-12-02
Ottumwa IA-Kirksville MO,0,2019-12-02
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0,2019-12-02
Palm Springs CA,0,2019-12-02
Panama City FL,0,2019-12-02
Parkersburg WV,0,2019-12-02
Peoria-Bloomington IL,55,2019-12-02
Philadelphia PA,6,2019-12-02
Phoenix AZ,3,2019-12-02
Pittsburgh PA,4,2019-12-02
Portland OR,8,2019-12-02
Portland-Auburn ME,0,2019-12-02
Presque Isle ME,0,2019-12-02
Providence RI-New Bedford MA,0,2019-12-02
Quincy IL-Hannibal MO-Keokuk IA,0,2019-12-02
Raleigh-Durham (Fayetteville) NC,4,2019-12-02
Rapid City SD,0,2019-12-02
Reno NV,16,2019-12-02
Richmond-Petersburg VA,7,2019-12-02
Roanoke-Lynchburg VA,10,2019-12-02
Rochester MN-Mason City IA-Austin MN,0,2019-12-02
Rochester NY,11,2019-12-02
Rockford IL,0,2019-12-02
Sacramento-Stockton-Modesto CA,4,2019-12-02
Salisbury MD,31,2019-12-02
Salt Lake City UT,3,2019-12-02
San Angelo TX,0,2019-12-02
San Antonio TX,5,2019-12-02
San Diego CA,6,2019-12-02
San Francisco-Oakland-San Jose CA,4,2019-12-02
Santa Barbara-Santa Maria-San Luis Obispo CA,0,2019-12-02
Savannah GA,25,2019-12-02
Seattle-Tacoma WA,2,2019-12-02
Sherman TX-Ada OK,49,2019-12-02
Shreveport LA,0,2019-12-02
Sioux City IA,0,2019-12-02
Sioux Falls(Mitchell) SD,20,2019-12-02
South Bend-Elkhart IN,15,2019-12-02
Spokane WA,0,2019-12-02
Springfield MO,12,2019-12-02
Springfield-Holyoke MA,0,2019-12-02
St. Joseph MO,0,2019-12-02
St. Louis MO,3,2019-12-02
Syracuse NY,0,2019-12-02
Tallahassee FL-Thomasville GA,17,2019-12-02
Tampa-St. Petersburg (Sarasota) FL,4,2019-12-02
Terre Haute IN,0,2019-12-02
Toledo OH,11,2019-12-02
Topeka KS,0,2019-12-02
Traverse City-Cadillac MI,0,2019-12-02
Tri-Cities TN-VA,0,2019-12-02
Tucson (Sierra Vista) AZ,0,2019-12-02
Tulsa OK,9,2019-12-02
Twin Falls ID,0,2019-12-02
Tyler-Longview(Lufkin & Nacogdoches) TX,20,2019-12-02
Utica NY,0,2019-12-02
Victoria TX,0,2019-12-02
Waco-Temple-Bryan TX,11,2019-12-02
Washington DC (Hagerstown MD),4,2019-12-02
Watertown NY,0,2019-12-02
Wausau-Rhinelander WI,0,2019-12-02
West Palm Beach-Ft. Pierce FL,6,2019-12-02
Wheeling WV-Steubenville OH,0,2019-12-02
Wichita Falls TX & Lawton OK,0,2019-12-02
Wichita-Hutchinson KS,0,2019-12-02
Wilkes Barre-Scranton PA,0,2019-12-02
Wilmington NC,0,2019-12-02
Yakima-Pasco-Richland-Kennewick WA,19,2019-12-02
Youngstown OH,21,2019-12-02
Yuma AZ-El Centro CA,0,2019-12-02
Zanesville OH,0,2019-12-02
Abilene-Sweetwater TX,0,2019-12-09
Albany GA,0,2019-12-09
Albany-Schenectady-Troy NY,2,2019-12-09
Albuquerque-Santa Fe NM,0,2019-12-09
Alexandria LA,0,2019-12-09
